902
1.0000e31  -1.0690e19  -5.5112e18  4.8273e5  -9.3637e5  # Galaxie 1: Stern 42
1.0000e31  -1.1706e19  -5.1229e18  4.0978e5  -9.3634e5  # Galaxie 1: Stern 43
1.0000e31  -1.2756e19  -4.6428e18  3.3915e5  -9.3181e5  # Galaxie 1: Stern 44
1.0000e31  -1.3837e19  -4.0630e18  2.7104e5  -9.2309e5  # Galaxie 1: Stern 45
1.0000e31  -1.4945e19  -3.3754e18  2.0563e5  -9.1045e5  # Galaxie 1: Stern 46
1.0000e31  -1.6073e19  -2.5718e18  1.4308e5  -8.9419e5  # Galaxie 1: Stern 47
1.0000e31  -1.7214e19  -1.6438e18  8.3513e4  -8.7459e5  # Galaxie 1: Stern 48
1.0000e31  -1.8362e19  -5.8289e17  2.7044e4  -8.5195e5  # Galaxie 1: Stern 49
1.0000e31  -1.9508e19  6.1926e17  -2.6238e4  -8.2656e5  # Galaxie 1: Stern 50
1.0000e31  -2.0642e19  1.9710e18  -7.6266e4  -7.9869e5  # Galaxie 1: Stern 51
1.0000e31  -2.1752e19  3.4806e18  -1.2299e5  -7.6863e5  # Galaxie 1: Stern 52
1.0000e31  -2.2828e19  5.1560e18  -1.6638e5  -7.3665e5  # Galaxie 1: Stern 53
1.0000e31  -2.3856e19  7.0049e18  -2.0643e5  -7.0302e5  # Galaxie 1: Stern 54
1.0000e31  -2.4822e19  9.0344e18  -2.4313e5  -6.6799e5  # Galaxie 1: Stern 55
1.0000e31  -2.5709e19  1.1251e19  -2.7651e5  -6.3181e5  # Galaxie 1: Stern 56
1.0000e31  -2.6499e19  1.3661e19  -3.0661e5  -5.9473e5  # Galaxie 1: Stern 57
1.0000e31  -2.7175e19  1.6270e19  -3.3346e5  -5.5698e5  # Galaxie 1: Stern 58
1.0000e31  -2.7716e19  1.9081e19  -3.5715e5  -5.1877e5  # Galaxie 1: Stern 59
1.0000e31  -2.8101e19  2.2099e19  -3.7773e5  -4.8032e5  # Galaxie 1: Stern 60
1.0000e31  -2.8305e19  2.5323e19  -3.9528e5  -4.4182e5  # Galaxie 1: Stern 61
1.0000e31  -2.8304e19  2.8756e19  -4.0992e5  -4.0346e5  # Galaxie 1: Stern 62
1.0000e31  -2.8071e19  3.2396e19  -4.2172e5  -3.6543e5  # Galaxie 1: Stern 63
1.0000e31  -2.7580e19  3.6239e19  -4.3082e5  -3.2787e5  # Galaxie 1: Stern 64
1.0000e31  -2.6800e19  4.0281e19  -4.3731e5  -2.9095e5  # Galaxie 1: Stern 65
1.0000e31  -2.5700e19  4.4514e19  -4.4132e5  -2.5480e5  # Galaxie 1: Stern 66
1.0000e31  -2.4249e19  4.8928e19  -4.4298e5  -2.1955e5  # Galaxie 1: Stern 67
1.0000e31  -2.2413e19  5.3509e19  -4.4243e5  -1.8532e5  # Galaxie 1: Stern 68
1.0000e31  -2.0158e19  5.8243e19  -4.3978e5  -1.5221e5  # Galaxie 1: Stern 69
1.0000e31  -1.7448e19  6.3111e19  -4.3518e5  -1.2031e5  # Galaxie 1: Stern 70
1.0000e31  -1.4247e19  6.8089e19  -4.2876e5  -8.9714e4  # Galaxie 1: Stern 71
1.0000e31  -1.0518e19  7.3151e19  -4.2066e5  -6.0482e4  # Galaxie 1: Stern 72
1.0000e31  -6.2223e18  7.8267e19  -4.1102e5  -3.2676e4  # Galaxie 1: Stern 73
1.0000e31  -1.3234e18  8.3402e19  -3.9998e5  -6.3469e3  # Galaxie 1: Stern 74
1.0000e31  4.2166e18  8.8516e19  -3.8767e5  1.8467e4  # Galaxie 1: Stern 75
1.0000e31  1.0435e19  9.3565e19  -3.7422e5  4.1735e4  # Galaxie 1: Stern 76
1.0000e31  1.7368e19  9.8500e19  -3.5976e5  6.3436e4  # Galaxie 1: Stern 77
1.0000e31  2.5052e19  1.0326e20  -3.4443e5  8.3559e4  # Galaxie 1: Stern 78
1.0000e31  3.3519e19  1.0780e20  -3.2835e5  1.0210e5  # Galaxie 1: Stern 79
1.0000e31  4.2802e19  1.1203e20  -3.1164e5  1.1906e5  # Galaxie 1: Stern 80
1.0000e31  5.2930e19  1.1590e20  -2.9442e5  1.3446e5  # Galaxie 1: Stern 81
1.0000e31  6.3928e19  1.1932e20  -2.7679e5  1.4830e5  # Galaxie 1: Stern 82
1.0000e31  7.5819e19  1.2220e20  -2.5888e5  1.6062e5  # Galaxie 1: Stern 83
1.0000e31  8.8621e19  1.2445e20  -2.4077e5  1.7145e5  # Galaxie 1: Stern 84
1.0000e31  1.0235e20  1.2598e20  -2.2258e5  1.8082e5  # Galaxie 1: Stern 85
1.0000e31  1.1700e20  1.2667e20  -2.0438e5  1.8878e5  # Galaxie 1: Stern 86
1.0000e31  1.3259e20  1.2642e20  -1.8627e5  1.9536e5  # Galaxie 1: Stern 87
1.0000e31  1.4909e20  1.2510e20  -1.6834e5  2.0061e5  # Galaxie 1: Stern 88
1.0000e31  1.6650e20  1.2259e20  -1.5064e5  2.0460e5  # Galaxie 1: Stern 89
1.0000e31  1.8480e20  1.1876e20  -1.3327e5  2.0737e5  # Galaxie 1: Stern 90
1.0000e31  2.0393e20  1.1347e20  -1.1628e5  2.0899e5  # Galaxie 1: Stern 91
1.0000e31  2.2387e20  1.0656e20  -9.9725e4  2.0950e5  # Galaxie 1: Stern 92
1.0000e31  2.4453e20  9.7896e19  -8.3666e4  2.0899e5  # Galaxie 1: Stern 93
1.0000e31  2.6586e20  8.7318e19  -6.8149e4  2.0750e5  # Galaxie 1: Stern 94
1.0000e31  2.8776e20  7.4665e19  -5.3216e4  2.0510e5  # Galaxie 1: Stern 95
1.0000e31  3.1013e20  5.9773e19  -3.8906e4  2.0186e5  # Galaxie 1: Stern 96
1.0000e31  3.3285e20  4.2478e19  -2.5249e4  1.9784e5  # Galaxie 1: Stern 97
1.0000e31  3.5576e20  2.2609e19  -1.2273e4  1.9311e5  # Galaxie 1: Stern 98
1.0000e31  3.7872e20  -2.4361e5  1.2076e-10  1.8774e5  # Galaxie 1: Stern 99
1.0000e31  4.7340e17  8.1995e17  -3.2517e6  1.8774e6  # Galaxie 1: Stern 0
1.0000e31  5.5717e17  8.3746e17  -3.0329e6  2.0178e6  # Galaxie 1: Stern 1
1.0000e31  6.4717e17  8.5037e17  -2.8124e6  2.1404e6  # Galaxie 1: Stern 2
1.0000e31  7.4346e17  8.5800e17  -2.5914e6  2.2454e6  # Galaxie 1: Stern 3
1.0000e31  8.4607e17  8.5960e17  -2.3709e6  2.3336e6  # Galaxie 1: Stern 4
1.0000e31  9.5496e17  8.5438e17  -2.1520e6  2.4054e6  # Galaxie 1: Stern 5
1.0000e31  1.0701e18  8.4151e17  -1.9357e6  2.4614e6  # Galaxie 1: Stern 6
1.0000e31  1.1912e18  8.2011e17  -1.7227e6  2.5023e6  # Galaxie 1: Stern 7
1.0000e31  1.3183e18  7.8925e17  -1.5140e6  2.5289e6  # Galaxie 1: Stern 8
1.0000e31  1.4509e18  7.4798e17  -1.3103e6  2.5417e6  # Galaxie 1: Stern 9
1.0000e31  1.5887e18  6.9528e17  -1.1123e6  2.5416e6  # Galaxie 1: Stern 10
1.0000e31  1.7313e18  6.3013e17  -9.2060e5  2.5293e6  # Galaxie 1: Stern 11
1.0000e31  1.8780e18  5.5144e17  -7.3572e5  2.5056e6  # Galaxie 1: Stern 12
1.0000e31  2.0283e18  4.5812e17  -5.5818e5  2.4713e6  # Galaxie 1: Stern 13
1.0000e31  2.1814e18  3.4905e17  -3.8838e5  2.4272e6  # Galaxie 1: Stern 14
1.0000e31  2.3364e18  2.2309e17  -2.2669e5  2.3740e6  # Galaxie 1: Stern 15
1.0000e31  2.4922e18  7.9111e16  -7.3410e4  2.3126e6  # Galaxie 1: Stern 16
1.0000e31  2.6476e18  -8.4046e16  7.1222e4  2.2436e6  # Galaxie 1: Stern 17
1.0000e31  2.8015e18  -2.6751e17  2.0702e5  2.1680e6  # Galaxie 1: Stern 18
1.0000e31  2.9523e18  -4.7239e17  3.3385e5  2.0864e6  # Galaxie 1: Stern 19
1.0000e31  3.0983e18  -6.9978e17  4.5163e5  1.9996e6  # Galaxie 1: Stern 20
1.0000e31  3.2378e18  -9.5071e17  5.6032e5  1.9083e6  # Galaxie 1: Stern 21
1.0000e31  3.3688e18  -1.2262e18  6.5995e5  1.8132e6  # Galaxie 1: Stern 22
1.0000e31  3.4892e18  -1.5270e18  7.5057e5  1.7150e6  # Galaxie 1: Stern 23
1.0000e31  3.5965e18  -1.8541e18  8.3226e5  1.6144e6  # Galaxie 1: Stern 24
1.0000e31  3.6883e18  -2.2082e18  9.0516e5  1.5119e6  # Galaxie 1: Stern 25
1.0000e31  3.7617e18  -2.5897e18  9.6945e5  1.4082e6  # Galaxie 1: Stern 26
1.0000e31  3.8138e18  -2.9992e18  1.0253e6  1.3038e6  # Galaxie 1: Stern 27
1.0000e31  3.8415e18  -3.4369e18  1.0730e6  1.1993e6  # Galaxie 1: Stern 28
1.0000e31  3.8414e18  -3.9028e18  1.1127e6  1.0952e6  # Galaxie 1: Stern 29
1.0000e31  3.8099e18  -4.3968e18  1.1447e6  9.9192e5  # Galaxie 1: Stern 30
1.0000e31  3.7432e18  -4.9184e18  1.1694e6  8.8998e5  # Galaxie 1: Stern 31
1.0000e31  3.6373e18  -5.4670e18  1.1870e6  7.8975e5  # Galaxie 1: Stern 32
1.0000e31  3.4880e18  -6.0415e18  1.1979e6  6.9163e5  # Galaxie 1: Stern 33
1.0000e31  3.2911e18  -6.6405e18  1.2024e6  5.9595e5  # Galaxie 1: Stern 34
1.0000e31  3.0420e18  -7.2623e18  1.2009e6  5.0303e5  # Galaxie 1: Stern 35
1.0000e31  2.7359e18  -7.9049e18  1.1937e6  4.1316e5  # Galaxie 1: Stern 36
1.0000e31  2.3681e18  -8.5655e18  1.1812e6  3.2658e5  # Galaxie 1: Stern 37
1.0000e31  1.9336e18  -9.2411e18  1.1638e6  2.4352e5  # Galaxie 1: Stern 38
1.0000e31  1.4275e18  -9.9282e18  1.1418e6  1.6417e5  # Galaxie 1: Stern 39
1.0000e31  8.4449e17  -1.0623e19  1.1157e6  8.8697e4  # Galaxie 1: Stern 40
1.0000e31  1.7962e17  -1.1319e19  1.0857e6  1.7228e4  # Galaxie 1: Stern 41
1.0000e31  -5.7227e17  -1.2014e19  1.0523e6  -5.0127e4  # Galaxie 1: Stern 42
1.0000e31  -1.4162e18  -1.2699e19  1.0158e6  -1.1329e5  # Galaxie 1: Stern 43
1.0000e31  -2.3572e18  -1.3368e19  9.7655e5  -1.7219e5  # Galaxie 1: Stern 44
1.0000e31  -3.4000e18  -1.4015e19  9.3494e5  -2.2681e5  # Galaxie 1: Stern 45
1.0000e31  -4.5492e18  -1.4630e19  8.9129e5  -2.7714e5  # Galaxie 1: Stern 46
1.0000e31  -5.8091e18  -1.5205e19  8.4593e5  -3.2318e5  # Galaxie 1: Stern 47
1.0000e31  -7.1837e18  -1.5730e19  7.9918e5  -3.6497e5  # Galaxie 1: Stern 48
1.0000e31  -8.6764e18  -1.6194e19  7.5134e5  -4.0256e5  # Galaxie 1: Stern 49
1.0000e31  -1.0290e19  -1.6585e19  7.0270e5  -4.3600e5  # Galaxie 1: Stern 50
1.0000e31  -1.2028e19  -1.6891e19  6.5356e5  -4.6540e5  # Galaxie 1: Stern 51
1.0000e31  -1.3891e19  -1.7098e19  6.0416e5  -4.9083e5  # Galaxie 1: Stern 52
1.0000e31  -1.5879e19  -1.7192e19  5.5477e5  -5.1242e5  # Galaxie 1: Stern 53
1.0000e31  -1.7995e19  -1.7158e19  5.0562e5  -5.3028e5  # Galaxie 1: Stern 54
1.0000e31  -2.0235e19  -1.6979e19  4.5693e5  -5.4455e5  # Galaxie 1: Stern 55
1.0000e31  -2.2598e19  -1.6639e19  4.0891e5  -5.5537e5  # Galaxie 1: Stern 56
1.0000e31  -2.5081e19  -1.6118e19  3.6175e5  -5.6290e5  # Galaxie 1: Stern 57
1.0000e31  -2.7678e19  -1.5400e19  3.1563e5  -5.6728e5  # Galaxie 1: Stern 58
1.0000e31  -3.0383e19  -1.4462e19  2.7069e5  -5.6868e5  # Galaxie 1: Stern 59
1.0000e31  -3.3188e19  -1.3287e19  2.2710e5  -5.6728e5  # Galaxie 1: Stern 60
1.0000e31  -3.6083e19  -1.1851e19  1.8498e5  -5.6324e5  # Galaxie 1: Stern 61
1.0000e31  -3.9056e19  -1.0134e19  1.4445e5  -5.5673e5  # Galaxie 1: Stern 62
1.0000e31  -4.2092e19  -8.1125e18  1.0561e5  -5.4794e5  # Galaxie 1: Stern 63
1.0000e31  -4.5174e19  -5.7651e18  6.8536e4  -5.3703e5  # Galaxie 1: Stern 64
1.0000e31  -4.8284e19  -3.0686e18  3.3314e4  -5.2419e5  # Galaxie 1: Stern 65
1.0000e31  -5.1400e19  -6.2947e3  6.2407e-11  -5.0960e5  # Galaxie 1: Stern 66
1.0000e31  -5.4497e19  3.4634e18  -3.1357e4  -4.9341e5  # Galaxie 1: Stern 67
1.0000e31  -5.7547e19  7.3441e18  -6.0723e4  -4.7581e5  # Galaxie 1: Stern 68
1.0000e31  -6.0519e19  1.1664e19  -8.8072e4  -4.5696e5  # Galaxie 1: Stern 69
1.0000e31  -6.3380e19  1.6445e19  -1.1339e5  -4.3703e5  # Galaxie 1: Stern 70
1.0000e31  -6.6090e19  2.1706e19  -1.3668e5  -4.1617e5  # Galaxie 1: Stern 71
1.0000e31  -6.8610e19  2.7467e19  -1.5795e5  -3.9454e5  # Galaxie 1: Stern 72
1.0000e31  -7.0893e19  3.3745e19  -1.7721e5  -3.7229e5  # Galaxie 1: Stern 73
1.0000e31  -7.2890e19  4.0555e19  -1.9449e5  -3.4957e5  # Galaxie 1: Stern 74
1.0000e31  -7.4549e19  4.7910e19  -2.0983e5  -3.2650e5  # Galaxie 1: Stern 75
1.0000e31  -7.5813e19  5.5820e19  -2.2325e5  -3.0321e5  # Galaxie 1: Stern 76
1.0000e31  -7.6619e19  6.4291e19  -2.3482e5  -2.7985e5  # Galaxie 1: Stern 77
1.0000e31  -7.6903e19  7.3327e19  -2.4458e5  -2.5651e5  # Galaxie 1: Stern 78
1.0000e31  -7.6596e19  8.2927e19  -2.5260e5  -2.3331e5  # Galaxie 1: Stern 79
1.0000e31  -7.5623e19  9.3084e19  -2.5893e5  -2.1036e5  # Galaxie 1: Stern 80
1.0000e31  -7.3907e19  1.0379e20  -2.6365e5  -1.8775e5  # Galaxie 1: Stern 81
1.0000e31  -7.1367e19  1.1502e20  -2.6683e5  -1.6556e5  # Galaxie 1: Stern 82
1.0000e31  -6.7916e19  1.2676e20  -2.6854e5  -1.4388e5  # Galaxie 1: Stern 83
1.0000e31  -6.3467e19  1.3897e20  -2.6887e5  -1.2279e5  # Galaxie 1: Stern 84
1.0000e31  -5.7927e19  1.5162e20  -2.6789e5  -1.0234e5  # Galaxie 1: Stern 85
1.0000e31  -5.1200e19  1.6466e20  -2.6567e5  -8.2610e4  # Galaxie 1: Stern 86
1.0000e31  -4.3190e19  1.7803e20  -2.6232e5  -6.3638e4  # Galaxie 1: Stern 87
1.0000e31  -3.3796e19  1.9167e20  -2.5790e5  -4.5476e4  # Galaxie 1: Stern 88
1.0000e31  -2.2918e19  2.0549e20  -2.5251e5  -2.8161e4  # Galaxie 1: Stern 89
1.0000e31  -1.0452e19  2.1942e20  -2.4623e5  -1.1729e4  # Galaxie 1: Stern 90
1.0000e31  3.7027e18  2.3334e20  -2.3913e5  3.7945e3  # Galaxie 1: Stern 91
1.0000e31  1.9649e19  2.4715e20  -2.3130e5  1.8388e4  # Galaxie 1: Stern 92
1.0000e31  3.7486e19  2.6072e20  -2.2282e5  3.2037e4  # Galaxie 1: Stern 93
1.0000e31  5.7312e19  2.7390e20  -2.1377e5  4.4730e4  # Galaxie 1: Stern 94
1.0000e31  7.9221e19  2.8654e20  -2.0423e5  5.6464e4  # Galaxie 1: Stern 95
1.0000e31  1.0330e20  2.9847e20  -1.9427e5  6.7238e4  # Galaxie 1: Stern 96
1.0000e31  1.2964e20  3.0949e20  -1.8396e5  7.7056e4  # Galaxie 1: Stern 97
1.0000e31  1.5830e20  3.1940e20  -1.7338e5  8.5929e4  # Galaxie 1: Stern 98
1.0000e31  1.8936e20  3.2798e20  -1.6258e5  9.3868e4  # Galaxie 1: Stern 99
1.0000e31  -4.7340e17  8.1995e17  -3.2517e6  -1.8774e6  # Galaxie 1: Stern 0
1.0000e31  -4.4667e17  9.0125e17  -3.2639e6  -1.6177e6  # Galaxie 1: Stern 1
1.0000e31  -4.1286e17  9.8565e17  -3.2598e6  -1.3654e6  # Galaxie 1: Stern 2
1.0000e31  -3.7132e17  1.0729e18  -3.2403e6  -1.1215e6  # Galaxie 1: Stern 3
1.0000e31  -3.2140e17  1.1625e18  -3.2064e6  -8.8648e5  # Galaxie 1: Stern 4
1.0000e31  -2.6243e17  1.2542e18  -3.1591e6  -6.6102e5  # Galaxie 1: Stern 5
1.0000e31  -1.9374e17  1.3475e18  -3.0995e6  -4.4563e5  # Galaxie 1: Stern 6
1.0000e31  -1.1461e17  1.4417e18  -3.0284e6  -2.4076e5  # Galaxie 1: Stern 7
1.0000e31  -2.4378e16  1.5363e18  -2.9471e6  -4.6764e4  # Galaxie 1: Stern 8
1.0000e31  7.7670e16  1.6305e18  -2.8563e6  1.3606e5  # Galaxie 1: Stern 9
1.0000e31  1.9221e17  1.7235e18  -2.7573e6  3.0750e5  # Galaxie 1: Stern 10
1.0000e31  3.1992e17  1.8144e18  -2.6508e6  4.6740e5  # Galaxie 1: Stern 11
1.0000e31  4.6145e17  1.9021e18  -2.5378e6  6.1567e5  # Galaxie 1: Stern 12
1.0000e31  6.1742e17  1.9856e18  -2.4193e6  7.5228e5  # Galaxie 1: Stern 13
1.0000e31  7.8842e17  2.0637e18  -2.2962e6  8.7725e5  # Galaxie 1: Stern 14
1.0000e31  9.7497e17  2.1349e18  -2.1693e6  9.9068e5  # Galaxie 1: Stern 15
1.0000e31  1.1776e18  2.1978e18  -2.0394e6  1.0927e6  # Galaxie 1: Stern 16
1.0000e31  1.3966e18  2.2509e18  -1.9074e6  1.1835e6  # Galaxie 1: Stern 17
1.0000e31  1.6324e18  2.2924e18  -1.7740e6  1.2633e6  # Galaxie 1: Stern 18
1.0000e31  1.8852e18  2.3205e18  -1.6399e6  1.3323e6  # Galaxie 1: Stern 19
1.0000e31  2.1552e18  2.3333e18  -1.5059e6  1.3909e6  # Galaxie 1: Stern 20
1.0000e31  2.4422e18  2.3287e18  -1.3725e6  1.4394e6  # Galaxie 1: Stern 21
1.0000e31  2.7463e18  2.3044e18  -1.2403e6  1.4781e6  # Galaxie 1: Stern 22
1.0000e31  3.0670e18  2.2582e18  -1.1100e6  1.5075e6  # Galaxie 1: Stern 23
1.0000e31  3.4040e18  2.1876e18  -9.8194e5  1.5279e6  # Galaxie 1: Stern 24
1.0000e31  3.7565e18  2.0900e18  -8.5674e5  1.5398e6  # Galaxie 1: Stern 25
1.0000e31  4.1236e18  1.9629e18  -7.3478e5  1.5436e6  # Galaxie 1: Stern 26
1.0000e31  4.5043e18  1.8033e18  -6.1645e5  1.5398e6  # Galaxie 1: Stern 27
1.0000e31  4.8972e18  1.6084e18  -5.0213e5  1.5289e6  # Galaxie 1: Stern 28
1.0000e31  5.3007e18  1.3753e18  -3.9210e5  1.5112e6  # Galaxie 1: Stern 29
1.0000e31  5.7127e18  1.1010e18  -2.8666e5  1.4873e6  # Galaxie 1: Stern 30
1.0000e31  6.1311e18  7.8244e17  -1.8603e5  1.4577e6  # Galaxie 1: Stern 31
1.0000e31  6.5532e18  4.1647e17  -9.0427e4  1.4229e6  # Galaxie 1: Stern 32
1.0000e31  6.9761e18  0.0000e0  0.0000e0  1.3833e6  # Galaxie 1: Stern 33
1.0000e31  7.3964e18  -4.7005e17  8.5116e4  1.3393e6  # Galaxie 1: Stern 34
1.0000e31  7.8103e18  -9.9675e17  1.6483e5  1.2915e6  # Galaxie 1: Stern 35
1.0000e31  8.2138e18  -1.5831e18  2.3906e5  1.2404e6  # Galaxie 1: Stern 36
1.0000e31  8.6020e18  -2.2319e18  3.0780e5  1.1863e6  # Galaxie 1: Stern 37
1.0000e31  8.9698e18  -2.9460e18  3.7102e5  1.1297e6  # Galaxie 1: Stern 38
1.0000e31  9.3118e18  -3.7279e18  4.2875e5  1.0710e6  # Galaxie 1: Stern 39
1.0000e31  9.6216e18  -4.5799e18  4.8103e5  1.0106e6  # Galaxie 1: Stern 40
1.0000e31  9.8927e18  -5.5042e18  5.2794e5  9.4887e5  # Galaxie 1: Stern 41
1.0000e31  1.0118e19  -6.5024e18  5.6956e5  8.8624e5  # Galaxie 1: Stern 42
1.0000e31  1.0289e19  -7.5759e18  6.0600e5  8.2305e5  # Galaxie 1: Stern 43
1.0000e31  1.0399e19  -8.7256e18  6.3740e5  7.5962e5  # Galaxie 1: Stern 44
1.0000e31  1.0437e19  -9.9520e18  6.6390e5  6.9627e5  # Galaxie 1: Stern 45
1.0000e31  1.0396e19  -1.1255e19  6.8566e5  6.3331e5  # Galaxie 1: Stern 46
1.0000e31  1.0264e19  -1.2633e19  7.0285e5  5.7100e5  # Galaxie 1: Stern 47
1.0000e31  1.0031e19  -1.4086e19  7.1566e5  5.0962e5  # Galaxie 1: Stern 48
1.0000e31  9.6860e18  -1.5611e19  7.2429e5  4.4940e5  # Galaxie 1: Stern 49
1.0000e31  9.2177e18  -1.7204e19  7.2894e5  3.9056e5  # Galaxie 1: Stern 50
1.0000e31  8.6138e18  -1.8862e19  7.2982e5  3.3330e5  # Galaxie 1: Stern 51
1.0000e31  7.8619e18  -2.0578e19  7.2715e5  2.7780e5  # Galaxie 1: Stern 52
1.0000e31  6.9490e18  -2.2348e19  7.2115e5  2.2424e5  # Galaxie 1: Stern 53
1.0000e31  5.8618e18  -2.4163e19  7.1205e5  1.7274e5  # Galaxie 1: Stern 54
1.0000e31  4.5869e18  -2.6013e19  7.0006e5  1.2344e5  # Galaxie 1: Stern 55
1.0000e31  3.1104e18  -2.7890e19  6.8542e5  7.6442e4  # Galaxie 1: Stern 56
1.0000e31  1.4186e18  -2.9780e19  6.6836e5  3.1838e4  # Galaxie 1: Stern 57
1.0000e31  -5.0253e17  -3.1670e19  6.4909e5  -1.0300e4  # Galaxie 1: Stern 58
1.0000e31  -2.6667e18  -3.3544e19  6.2784e5  -4.9913e4  # Galaxie 1: Stern 59
1.0000e31  -5.0876e18  -3.5385e19  6.0483e5  -8.6961e4  # Galaxie 1: Stern 60
1.0000e31  -7.7784e18  -3.7174e19  5.8027e5  -1.2142e5  # Galaxie 1: Stern 61
1.0000e31  -1.0752e19  -3.8890e19  5.5437e5  -1.5327e5  # Galaxie 1: Stern 62
1.0000e31  -1.4020e19  -4.0509e19  5.2733e5  -1.8251e5  # Galaxie 1: Stern 63
1.0000e31  -1.7594e19  -4.2004e19  4.9935e5  -2.0916e5  # Galaxie 1: Stern 64
1.0000e31  -2.1485e19  -4.3350e19  4.7062e5  -2.3325e5  # Galaxie 1: Stern 65
1.0000e31  -2.5700e19  -4.4514e19  4.4132e5  -2.5480e5  # Galaxie 1: Stern 66
1.0000e31  -3.0248e19  -4.5464e19  4.1163e5  -2.7386e5  # Galaxie 1: Stern 67
